supplier,supplier_sku,ean,case_ean,asin,amazon_url,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,buy_cost,market_price,raw_conservative_price,floored_conservative_price,price_basis,fees_current,fees_conservative,profit_current,profit_conservative,margin_current,margin_conservative,sales_estimate,max_buy_price,capital_exposure,size_tier,history_days,gated,decision,decision_reason,risk_flags
Price-List,MAYPOWSSP048,3600531666699,,B0BHSY41D1,https://www.amazon.co.uk/dp/B0BHSY41D1,"Maybelline Powder Foundation, Long-lasting 24H Wear, Medium to Full Coverage, Transfer, Water & Sweat Resistant, SuperStay 24H Hybrid Powder Foundation, 48",UNIT,UNIT,12,5.2,6.24,62.400000000000006,74.88000000000001,6.24,9.48,9.48,9.48,FBA,2.7397679999999998,2.7397679999999998,0.5002320000000005,0.5002320000000005,0.052767088607594985,0.052767088607594985,100.0,4.240232000000001,6.24,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.50, conservative £0.50 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYPOWMMK010,3600530968169,,,,Maybelline Matte Maker Mattifying Powder - 10 Classic Ivory,UNIT,UNIT,12,1.65,1.9799999999999998,19.799999999999997,23.759999999999994,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-MAYPOWMMK030,3600530968183,,,,Maybelline Matte Maker Mattifying Powder - 30 Natural Beige,UNIT,UNIT,18,1.65,1.9799999999999998,29.7,35.64,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MAYFOUFITMAP250,3600531384043,,B06Y4598QB,https://www.amazon.co.uk/dp/B06Y4598QB,Maybelline Fit Me Matte & Poreless Oil Control Setting Powder 250 Sun Beige,UNIT,UNIT,12,2.4,2.88,28.799999999999997,34.559999999999995,2.88,5.33,5.33,5.33,FBA,2.33568,2.33568,0.1143200000000002,0.1143200000000002,0.02144840525328334,0.02144840525328334,400.0,0.4943200000000001,2.88,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.11, conservative £0.11 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYPOWMMK030,5021044104696,,,,Maybelline Matte Maker Mattifying Powder 30 Natural Beige,UNIT,UNIT,17,2.61,3.1319999999999997,44.37,53.24399999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MSPFOULIQ201,3616302970353,,,,Miss Sporty Liquid Foundation - #201 Classic Beige,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MSPVARPRP020,3614223427468,,B07598LNC7,https://www.amazon.co.uk/dp/B07598LNC7,"Miss Sporty Precious Pearl Nail Polish, 7 ml, Paradise Island",UNIT,UNIT,12,0.25,0.3,3.0,3.5999999999999996,0.3,,,,FBM,,,,,0.0,0.0,,,0.3,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,MSPVARPRP030,3614223427475,,B07598LP7Y,https://www.amazon.co.uk/dp/B07598LP7Y,"Miss Sporty Precious Pearl Nail Polish, 7 ml, Blushing Mermaid",UNIT,UNIT,12,0.25,0.3,3.0,3.5999999999999996,0.3,,,,FBM,,,,,0.0,0.0,,,0.3,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,O-NYXSETMSSATM,800897233662,,,,NYX Mist Setting Spray - Avatar 2 Metkayina,UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXBLUSWCAFS,800897206482,,,,NYX Sweet XCheeks Soft Cheek Tint - 04 Almost Famous,UNIT,UNIT,17,1.0,1.2,17.0,20.4,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXBLUSWCBBL,800897206505,,,,NYX Sweet Cheeks Soft Cheek Tint - 06 Bombshell,UNIT,UNIT,17,1.0,1.2,17.0,20.4,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXBLUWND001,800897223441,,,,NYX Wonder Stick Cream Blush - 01 Prism Of Love,UNIT,UNIT,17,1.0,1.2,17.0,20.4,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXGLIGTB004,800897846763,,,,NYX Professional Makeup Face And Body Glitter Brilliants - 04 Copper,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXGLIGTQ003,800897197919,,,,NYX Professional Makeup Plant Based Glitter Quitter - 03 Purple,UNIT,UNIT,12,0.85,1.02,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXGLIGTB005,800897846770,,,,NYX Professional Makeup Face And Body Glitter Brilliants - 05 Gold,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXGLIGTB007,800897846794,,,,NYX Professional Makeup Face And Body Glitter Brilliants - 07 Ice,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG017,800897197087,,,,NYX Professional Makeup Born To Glow Concealer - 17 Cappuccino,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG103,800897196998,,,,NYX Professional Makeup Born To Glow Concealer - 10.3 Neutral Buff,UNIT,UNIT,13,0.6,0.72,7.8,9.36,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG024,800897197131,,,,NYX Professional Makeup Born To Glow Concealer - 24 Deep Espresso,UNIT,UNIT,14,0.25,0.3,3.5,4.2,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONSTP002,800897123284,,,,NYX HD Studio Photogenic Concealer 02 Fair,UNIT,UNIT,17,4.5,5.3999999999999995,76.5,91.8,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLILMCR003,800897144135,,,,NYX Professional Makeup Micro-Contour Duo Pencil 03 Medium Deep,UNIT,UNIT,17,1.2,1.44,20.4,24.479999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLINN004,800897079239,,,,NYX Professional Makeup Faux Whites Inner Eye Brightener 04 Lavender Blush,UNIT,UNIT,9,1.1,1.32,9.9,11.88,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEPEN916,800897109165,,,,NYX Professional Makeup Eye And Eyebrow Pencil 916 Auburn,UNIT,UNIT,9,0.75,0.8999999999999999,6.75,8.1,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYSPSP003,800897186166,,,,NYX Professional Makeup Ultimate Edit Petite Shadow Palette - 03 Phoenix,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYSPSP002,800897182588,,,,NYX Professional Makeup Ultimate Edit Petite Shadow Palette - 02 Brights,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYSSHJ002,800897211264,,,,NYX Professional Makeup Diamonds & Ice Shadow Jelly - 02 Strike A Rose,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYPEPU003,800897223502,,,,NYX Eye Paint Ultimate - 03 Rule Breaker,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYPEPU004,800897223519,,,,NYX Eye Paint Ultimate - 04 Fly The Flag,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYPEPU002,800897223496,,,,NYX Eye Paint Ultimate - 02 Coming Out Fierce,UNIT,UNIT,17,0.3,0.36,5.1,6.119999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYPEPU001,800897223489,,,,NYX Eye Paint Ultimate - 01 Exist Fabulously,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYPEPU006,800897223533,,,,NYX Eye Paint Ultimate - 06 Sun Gaze,UNIT,UNIT,17,0.2,0.24,3.4000000000000004,4.08,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEPRI003,800897845582,,,,NYX Professional Makeup Prismatic Shadows 03 Liquid Gold,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEPRI008,800897845636,,,,NYX Professional Makeup Prismatic Shadows 08 Blue Jeans,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEPRS002,800897845575,,,,NYX Professional Makeup Prismatic Shadows 02 Punk Heart,UNIT,UNIT,12,1.6,1.92,19.200000000000003,23.040000000000003,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEPRI020,800897019204,,,,NYX Professional Makeup Prismatic Shadows 20 Glass Slipper,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYELIG008,800897016869,,,,NYX Professional Makeup Lingerie Eye Tint 08 New Romance,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYETNT010,800897016883,,,,NYX Professional Makeup Lingerie Eye Tint 10 Fame & Fortune,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYBFLF009,800897203788,,,,NYX Professional Makeup Fill & Fluff Eyebrow Pencil - 09 Clear,UNIT,UNIT,17,1.0,1.2,17.0,20.4,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYBBEU004,800897104702,,,,NYX Professional Makeup Build'Em Up Powder Brow Filler 04 Auburn,UNIT,UNIT,17,1.5,1.7999999999999998,25.5,30.599999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEWICFTL,800897830717,,,,NYX Professional Makeup Wicked Lashes - 01 Fatale,UNIT,UNIT,12,0.9,1.08,10.8,12.96,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYESHI933,800897139599,,,,NYX Shimmer Eye Pencil - 933 Gold Shimmer,UNIT,UNIT,33,0.5,0.6,16.5,19.8,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYELIN004,800897141196,,,,NYX Professional Makeup Waterproof Extreme Shine Eyeliner - 04 Pure White,UNIT,UNIT,9,0.9,1.08,8.1,9.719999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEJUM625,800897808723,,,,NYX Jumbo Eye Pencil - 625 Sparkle Nude,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLESL004,800897216818,,,,NYX Professional Makeup Epic Smoke Liner - 04 Rose Dust,UNIT,UNIT,12,1.44,1.728,17.28,20.736,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLMDC003,800897169862,,,,NYX Professional Makeup Dual Ended Eyeliner 03 Blue,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLMDC004,800897172213,,,,NYX Professional Makeup Dual Ended Eyeliner 04 Purple,UNIT,UNIT,17,0.5,0.6,8.5,10.2,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLMDC005,800897172220,,,,NYX Professional Makeup Dual Ended Eyeliner 05 Rust,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLMDC006,800897172237,,,,NYX Professional Makeup Dual Ended Eyeliner 06 Brown,UNIT,UNIT,17,0.5,0.6,8.5,10.2,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYLSVL008,800897138189,,,,NYX Professional Makeup Strictly Vinyl Eyeliner 08 Extra,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYSSHJ003,800897211271,,,,NYX Professional Makeup Diamonds & Ice Eye Shadow Jelly - 03 Rust Worthy,UNIT,UNIT,17,0.5,0.6,8.5,10.2,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYPEPU005,800897223526,,,,NYX Eye Paint Ultimate - 05 Calling All Allies,UNIT,UNIT,17,0.2,0.24,3.4000000000000004,4.08,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYEMAT021,800897814823,,,,NYX Professional Makeup Nude Matte Shadow 21 Craving,UNIT,UNIT,12,0.85,1.02,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYELIN009,800897016876,,,,NYX Professional Makeup Lingerie Eye Tint 09 Morning Sky,UNIT,UNIT,12,0.3,0.36,3.5999999999999996,4.319999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXPNTSFX003,800897247904,,,,NYX SFX Multi-Use Paint Stick - 03 Bow Down Witches,UNIT,UNIT,17,0.4,0.48,6.800000000000001,8.16,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGCHR001,800897085421,,,,NYX Duo Chromatic Illuminating Powder - 01 Twilight Tint,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXPRIHGL002,800897197339,,,,NYX Professional Makeup High Glass Face Primer - 02 Rose Quartz,UNIT,UNIT,17,1.2,1.44,20.4,24.479999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXPRIHGL001,800897197322,,,,NYX Professional Makeup High Glass Face Primer - 01 Moonbeam,UNIT,UNIT,17,1.2,1.44,20.4,24.479999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXPRIHGL003,800897197346,,,,NYX Professional Makeup High Glass Face Primer - 03 Sandy Glow,UNIT,UNIT,17,1.2,1.44,20.4,24.479999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXPOWHLG002,800897137403,,,,NYX Professional Makeup Holographic Halo Finishing Powder 02 Magical,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXPOWNFL015,800897017460,,,,NYX Professional Makeup No Filter Finishing Powder 15 Cocoa,UNIT,UNIT,12,0.7,0.84,8.399999999999999,10.079999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBTGDPW,800897190682,,,,NYX Professional Makeup Born To Glow Naturally Radiant Foundation - 22.7 Deep Walnut,UNIT,UNIT,15,0.4,0.48,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBTG018,800897190613,,,,NYX Professional Makeup Born To Glow Naturally Radiant Foundation - 18 Deep Sable,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBTG22.3,800897190668,,,,NYX Professional Makeup Born To Glow Naturally Radiant Foundation - 22.3 Walnut,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG127,800897197018,,,,NYX Professional Makeup Born To Glow Concealer - 12.7 Neutral Tan,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBWM007,800897188276,,,,NYX Professional Makeup Bare With Me Tinted Skin Veil - 07 Cinnamon Mahogany,UNIT,UNIT,12,1.58,1.896,18.96,22.752,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBWM012,800897188320,,,,NYX Professional Makeup Bare With Me Tinted Skin Veil - 12 Deep Espresso,UNIT,UNIT,15,0.2,0.24,3.0,3.5999999999999996,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG009,800897196981,,,,NYX Professional Makeup Born To Glow Concealer - 09 Medium Olive,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG022,800897197100,,,,NYX Professional Makeup Born To Glow Concealer - 22 Deep,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUTDF024,800897068974,,,,NYX Professional Makeup Total Control Drop Foundation - 24 Deep Espresso,UNIT,UNIT,12,0.65,0.78,7.800000000000001,9.360000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFONBWM005,800897007355,,,,NYX Professional Makeup Bare With Me Luminous Tinted Skin Serum - 05 Universal Deep,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUTDF020,800897068936,,,,NYX Professional Makeup Total Control Drop Foundation - 20 Deep Rich,UNIT,UNIT,12,0.65,0.78,7.800000000000001,9.360000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTGCML,800897197049,,,,NYX Professional Makeup Born To Glow Concealer - 15 Caramel,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBWM011,800897188313,,,,NYX Professional Makeup Bare With Me Tinted Skin Veil - 11 Deep Rich,UNIT,UNIT,12,1.01,1.212,12.120000000000001,14.544,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG223,800897197117,,,,NYX Professional Makeup Born To Glow Concealer - 22.3 Walnut,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONBTG227,800897197124,,,,NYX Professional Makeup Born To Glow Concealer - 22.7 Deep Walnut,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONSTP005,800897123314,,,,NYX HD Studio Photogenic Concealer - 05 Medium,UNIT,UNIT,12,2.44,2.928,29.28,35.136,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXCONSTP06.5,800897051662,,,,NYX HD Studio Photogenic Concealer - 6.5 Golden,UNIT,UNIT,12,1.9,2.28,22.799999999999997,27.359999999999996,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGCHR005,800897085469,,,,NYX Duo Chromatic Illuminating Powder - 05 Synthetica,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-NYXHIGLCP001,800897129705,,,,NYX Professional Makeup Highlighter La Casa De Papel 01 Gold Brick,UNIT,UNIT,12,2.18,2.616,26.160000000000004,31.392000000000003,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGGNS001,800897120214,,,,NYX Professional Makeup Strobe Of Genius Holographic Stick 01 Mermaid Amor,UNIT,UNIT,12,1.22,1.464,14.64,17.568,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGAWG007,800897081263,,,,NYX Professional Makeup Away We Glow Liquid Highlighter 07 Gold Rush,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGLCP001,800897129705,,,,NYX Professional Makeup Highlighter La Casa De Papel - 01 Gold Brick,UNIT,UNIT,12,2.63,3.1559999999999997,31.56,37.872,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGHGL002,800897197445,,,,NYX High Glass Illuminating Powder Highlighter - 02 Daytime Halo,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGHGL003,800897197452,,,,NYX High Glass Illuminating Powder Highlighter - 03 Golden Hour,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXEYSDIP002,800897212216,,,,NYX Diamonds & Ice Please! Highlighting Palette - Best Life,UNIT,UNIT,12,0.94,1.128,11.28,13.536,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXHIGBTG002,800897845841,,,,NYX Born To Glow Liquid Illuminator - Gleam,UNIT,UNIT,17,0.6,0.72,10.2,12.239999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXFOUBWMMDD,800897007348,,,,NYX Bare With Me Luminous Tinted Skin Serum - 04 Universal Medium Deep,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPBWM001,800897191313,,,,NYX Bare With Me Hemp Lip Conditioner,UNIT,UNIT,17,1.22,1.464,20.74,24.887999999999998,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCOSAST,800897043919,,,,NYX Cosmic Metal Lip Cream 05 Asteroid Aura,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCOSSOL,800897043926,,,,NYX Cosmic Metal Lip Cream 06 Solar Energy,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIGCHR009,800897170226,,,,NYX Professional Makeup Chromatic Lip Gloss 09 Galactic Blue,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCOSVIO,800897043964,,,,NYX Professional Makeup Cosmic Metals Lip Cream 10 Ultra Violet,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCSM014,800897092504,,,,NYX Professional Makeup Cosmic Metals Lip Cream 14 Galactic Love,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCSM017,800897092535,,,,NYX Professional Makeup Cosmic Metals Lip Cream 17 Metropolitan Night,UNIT,UNIT,12,0.3,0.36,3.5999999999999996,4.319999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCSM003,800897043896,,,,NYX Professional Makeup Cosmic Metals Lip Cream 03 Out Of This World,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCSM004,800897043902,,,,NYX Professional Makeup Cosmic Metals Lip Cream 04 Dark Nebula,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPCSM007,800897043933,,,,NYX Professional Makeup Cosmic Metals Lip Cream 07 Electromagnetic,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPDUOG07,800897145507,,,,NYX Duo Chromatic Shimmer Lip Gloss - Day Club 07,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPPMP003,800897211646,,,,NYX Professional Makeup Diamond & Ice Lip Topper - 03 Left On Read,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPGLC004,800897184377,,,,NYX Candy Slick Glowy Lip Color - 04 Jawbreaker,UNIT,UNIT,12,0.9,1.08,10.8,12.96,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-NYXLIPTIMCAM,800897004644,,,,NYX This is Milky Lip Gloss - Cookies and Milk,UNIT,UNIT,12,2.38,2.856,28.56,34.272,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-NYXLIPTIMMTC,800897004651,,,,NYX This is Milky Lip Gloss - Milk the Coco,UNIT,UNIT,12,2.02,2.424,24.240000000000002,29.088,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-NYXLIPTIMPIS,800897007294,,,,NYX This is Milky Lip Gloss - Pink Shake,UNIT,UNIT,12,2.18,2.616,26.160000000000004,31.392000000000003,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIPTIMPIS,800897007294,,,,NYX This is Milky Lip Gloss - Pink Shake,UNIT,UNIT,12,2.13,2.5559999999999996,25.56,30.671999999999997,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIGCHR002,800897170158,,,,NYX Professional Makeup Chromatic Lip Gloss 02 Pastel Comet,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIGCHR004,800897170172,,,,NYX Professional Makeup Chromatic Lip Gloss 04 Undercover Gleam,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIGCHR006,800897170196,,,,NYX Professional Makeup Chromatic Lip Gloss 06 Galactic,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIGCHR007,800897170202,,,,NYX Professional Makeup Chromatic Lip Gloss 07 Cosmic Rain,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,NYXLIGCHR008,800897170219,,,,NYX Professional Makeup Chromatic Lip Gloss 08 Prismatic,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
